system,setting,row_id,answerability,failed,abstained,gen_len,EM,F1,chrf,rouge_l
GPT-4.1 (RAG RUS),RAG,87,answerable,0,0,187,0.0,0.1611374407582938,,0.1042654028436019
GPT-4.1 (RAG RUS),RAG,88,answerable,0,0,177,0.0,0.02150537634408602,,0.02150537634408602
GPT-4.1 (RAG RUS),RAG,89,answerable,0,0,178,0.0,0.08421052631578947,,0.08421052631578947
GPT-4.1 (RAG RUS),RAG,90,answerable,0,0,133,0.0,0.09859154929577464,,0.09859154929577464
GPT-4.1 (RAG RUS),RAG,91,answerable,0,0,125,0.0,0.1751824817518248,,0.1751824817518248
GPT-4.1 (RAG RUS),RAG,92,answerable,0,0,201,0.0,0.14678899082568805,,0.14678899082568805
GPT-4.1 (RAG RUS),RAG,93,answerable,0,0,138,0.0,0.19607843137254902,,0.19607843137254902
GPT-4.1 (RAG RUS),RAG,94,answerable,0,0,181,0.0,0.2761904761904762,,0.2761904761904762
GPT-4.1 (RAG RUS),RAG,95,answerable,0,0,187,0.0,0.17560975609756097,,0.17560975609756097
GPT-4.1 (RAG RUS),RAG,96,answerable,0,0,63,0.0,0.0909090909090909,,0.0909090909090909
GPT-4.1 (RAG RUS),RAG,97,answerable,0,0,134,0.0,0.1643835616438356,,0.1643835616438356
GPT-4.1 (RAG RUS),RAG,98,answerable,0,0,194,0.0,0.08612440191387562,,0.07655502392344497
GPT-4.1 (RAG RUS),RAG,99,answerable,0,0,117,0.0,0.15625,,0.15625
GPT-4.1 (RAG RUS),RAG,100,answerable,0,0,210,0.0,0.14159292035398233,,0.13274336283185842
GPT-4.1 (RAG RUS),RAG,101,answerable,0,0,126,0.0,0.015384615384615385,,0.015384615384615385
GPT-4.1 (RAG RUS),RAG,102,answerable,0,0,148,0.0,0.07792207792207792,,0.07792207792207792
GPT-4.1 (RAG RUS),RAG,103,answerable,0,0,95,0.0,0.22429906542056077,,0.205607476635514
GPT-4.1 (RAG RUS),RAG,104,answerable,0,0,181,0.0,0.07407407407407407,,0.06349206349206349
GPT-4.1 (RAG RUS),RAG,105,answerable,0,0,159,0.0,0.08383233532934131,,0.08383233532934131
GPT-4.1 (RAG RUS),RAG,106,answerable,0,0,164,0.0,0.09729729729729729,,0.08648648648648649
GPT-4.1 (RAG RUS),RAG,107,answerable,0,0,165,0.0,0.2617801047120419,,0.24083769633507857
GPT-4.1 (RAG RUS),RAG,108,answerable,0,0,90,0.0,0.21568627450980393,,0.21568627450980393
GPT-4.1 (RAG RUS),RAG,109,answerable,0,0,209,0.0,0.13392857142857142,,0.13392857142857142
GPT-4.1 (RAG RUS),RAG,110,answerable,0,0,193,0.0,0.04060913705583756,,0.04060913705583756
GPT-4.1 (RAG RUS),RAG,111,answerable,0,0,130,0.0,0.14285714285714288,,0.14285714285714288
GPT-4.1 (RAG RUS),RAG,112,answerable,0,0,212,0.0,0.06140350877192983,,0.06140350877192983
GPT-4.1 (RAG RUS),RAG,113,answerable,0,0,181,0.0,0.10471204188481674,,0.10471204188481674
GPT-4.1 (RAG RUS),RAG,114,answerable,0,0,208,0.0,0.12173913043478261,,0.08695652173913043
GPT-4.1 (RAG RUS),RAG,115,answerable,0,0,102,0.0,0.14545454545454545,,0.1272727272727273
GPT-4.1 (RAG RUS),RAG,116,answerable,0,0,158,0.0,0.08484848484848485,,0.08484848484848485
GPT-4.1 (RAG RUS),RAG,117,answerable,0,0,152,0.0,0.14634146341463414,,0.14634146341463414
GPT-4.1 (RAG RUS),RAG,118,answerable,0,0,180,0.0,0.04347826086956522,,0.04347826086956522
GPT-4.1 (RAG RUS),RAG,119,answerable,0,0,161,0.0,0.1978021978021978,,0.16483516483516486
GPT-4.1 (RAG RUS),RAG,120,answerable,0,0,203,0.0,0.13392857142857145,,0.09821428571428571
GPT-4.1 (RAG RUS),RAG,121,answerable,0,0,153,0.0,0.0875,,0.0875
GPT-4.1 (RAG RUS),RAG,122,answerable,0,0,178,0.0,0.0748663101604278,,0.053475935828877004
GPT-4.1 (RAG RUS),RAG,123,answerable,0,0,185,0.0,0.1,,0.08
GPT-4.1 (RAG RUS),RAG,124,answerable,0,0,113,0.0,0.11023622047244094,,0.09448818897637794
GPT-4.1 (RAG RUS),RAG,125,answerable,0,0,65,0.0,0.2894736842105263,,0.26315789473684215
GPT-4.1 (RAG RUS),RAG,126,answerable,0,0,104,0.0,0.2666666666666667,,0.2666666666666667
GPT-4.1 (RAG RUS),RAG,127,answerable,0,0,161,0.0,0.09467455621301774,,0.09467455621301774
GPT-4.1 (RAG RUS),RAG,128,answerable,0,0,150,0.0,0.05194805194805195,,0.05194805194805195
GPT-4.1 (RAG RUS),RAG,129,answerable,0,0,180,0.0,0.09424083769633508,,0.07329842931937174
GPT-4.1 (RAG RUS),RAG,130,answerable,0,0,206,0.0,0.04739336492890995,,0.028436018957345974
GPT-4.1 (RAG RUS),RAG,131,answerable,0,0,211,0.0,0.14096916299559473,,0.14096916299559473
GPT-4.1 (RAG RUS),RAG,132,answerable,0,0,188,0.0,0.08530805687203792,,0.04739336492890995
GPT-4.1 (RAG RUS),RAG,133,answerable,0,0,113,0.0,0.0847457627118644,,0.0847457627118644
GPT-4.1 (RAG RUS),RAG,134,answerable,0,0,149,0.0,0.4636363636363637,,0.40909090909090906
GPT-4.1 (RAG RUS),RAG,135,answerable,0,0,215,0.0,0.2310756972111554,,0.2310756972111554
GPT-4.1 (RAG RUS),RAG,136,answerable,0,0,185,0.0,0.031088082901554407,,0.031088082901554407
GPT-4.1 (RAG RUS),RAG,137,answerable,0,0,184,0.0,0.11881188118811882,,0.099009900990099
GPT-4.1 (RAG RUS),RAG,138,answerable,0,0,198,0.0,0.07407407407407408,,0.07407407407407408
GPT-4.1 (RAG RUS),RAG,139,answerable,0,0,185,0.0,0.020833333333333336,,0.020833333333333336
GPT-4.1 (RAG RUS),RAG,140,answerable,0,0,205,0.0,0.1517857142857143,,0.13392857142857142
GPT-4.1 (RAG RUS),RAG,141,answerable,0,0,114,0.0,0.034482758620689655,,0.034482758620689655
GPT-4.1 (RAG RUS),RAG,142,answerable,0,0,108,0.0,0.19999999999999998,,0.19999999999999998
GPT-4.1 (RAG RUS),RAG,143,answerable,0,0,106,0.0,0.2033898305084746,,0.2033898305084746
GPT-4.1 (RAG RUS),RAG,144,answerable,0,0,152,0.0,0.14545454545454542,,0.13333333333333336
GPT-4.1 (RAG RUS),RAG,145,answerable,0,0,71,0.0,0.2891566265060241,,0.2891566265060241
GPT-4.1 (RAG RUS),RAG,146,answerable,0,0,197,0.0,0.1461187214611872,,0.136986301369863
GPT-4.1 (RAG RUS),RAG,147,answerable,0,0,163,0.0,0.15642458100558662,,0.1340782122905028
GPT-4.1 (RAG RUS),RAG,148,answerable,0,0,189,0.0,0.11594202898550725,,0.08695652173913042
GPT-4.1 (RAG RUS),RAG,149,answerable,0,0,111,0.0,0.1652892561983471,,0.13223140495867766
GPT-4.1 (RAG RUS),RAG,150,answerable,0,0,183,0.0,0.07216494845360824,,0.07216494845360824
GPT-4.1 (RAG RUS),RAG,151,answerable,0,0,195,0.0,0.04975124378109452,,0.04975124378109452
GPT-4.1 (RAG RUS),RAG,152,answerable,0,0,181,0.0,0.13402061855670103,,0.13402061855670103
GPT-4.1 (RAG RUS),RAG,153,answerable,0,0,184,0.0,0.187192118226601,,0.187192118226601
GPT-4.1 (RAG RUS),RAG,154,answerable,0,0,77,0.0,0.2696629213483146,,0.2696629213483146
GPT-4.1 (RAG RUS),RAG,155,answerable,0,0,158,0.0,0.09195402298850573,,0.09195402298850573
GPT-4.1 (RAG RUS),RAG,156,answerable,0,0,202,0.0,0.14414414414414414,,0.12612612612612611
GPT-4.1 (RAG RUS),RAG,157,answerable,0,0,182,0.0,0.19704433497536944,,0.1773399014778325
GPT-4.1 (RAG RUS),RAG,158,answerable,0,0,91,0.0,0.08421052631578947,,0.08421052631578947
GPT-4.1 (RAG RUS),RAG,159,answerable,0,0,199,0.0,0.12264150943396228,,0.12264150943396228
GPT-4.1 (RAG RUS),RAG,160,answerable,0,0,191,0.0,0.10891089108910892,,0.099009900990099
GPT-4.1 (RAG RUS),RAG,161,answerable,0,0,135,0.0,0.0851063829787234,,0.0851063829787234
GPT-4.1 (RAG RUS),RAG,162,answerable,0,0,166,0.0,0.046783625730994156,,0.046783625730994156
GPT-4.1 (RAG RUS),RAG,163,answerable,0,0,182,0.0,0.09375,,0.09375
GPT-4.1 (RAG RUS),RAG,164,answerable,0,0,196,0.0,0.2672413793103448,,0.21551724137931036
GPT-4.1 (RAG RUS),RAG,165,answerable,0,0,203,0.0,0.2333333333333333,,0.2333333333333333
GPT-4.1 (RAG RUS),RAG,166,answerable,0,0,166,0.0,0.20105820105820105,,0.16931216931216933
GPT-4.1 (RAG RUS),RAG,167,answerable,0,0,96,0.0,0.2702702702702703,,0.2702702702702703
GPT-4.1 (RAG RUS),RAG,168,answerable,0,0,129,0.0,0.3544303797468354,,0.32911392405063294
GPT-4.1 (RAG RUS),RAG,169,answerable,0,0,86,0.0,0.28,,0.28
GPT-4.1 (RAG RUS),RAG,170,answerable,0,0,179,0.0,0.21890547263681592,,0.21890547263681592
GPT-4.1 (RAG RUS),RAG,171,answerable,0,0,109,0.0,0.16666666666666669,,0.16666666666666669
GPT-4.1 (RAG RUS),RAG,172,answerable,0,0,175,0.0,0.11282051282051284,,0.0923076923076923
GPT-4.1 (RAG RUS),RAG,173,answerable,0,0,197,0.0,0.05581395348837209,,0.046511627906976744
GPT-4.1 (RAG RUS),RAG,174,answerable,0,0,148,0.0,0.0,,0.0
GPT-4.1 (RAG RUS),RAG,175,answerable,0,0,118,0.0,0.4774193548387097,,0.4645161290322581
GPT-4.1 (RAG RUS),RAG,176,answerable,0,0,190,0.0,0.21524663677130046,,0.17937219730941703
GPT-4.1 (RAG RUS),RAG,177,answerable,0,0,180,0.0,0.125,,0.125
GPT-4.1 (RAG RUS),RAG,178,answerable,0,0,207,0.0,0.16666666666666669,,0.13157894736842105
GPT-4.1 (RAG RUS),RAG,179,answerable,0,0,169,0.0,0.1176470588235294,,0.0962566844919786
GPT-4.1 (RAG RUS),RAG,180,answerable,0,0,149,0.0,0.05228758169934641,,0.05228758169934641
GPT-4.1 (RAG RUS),RAG,181,answerable,0,0,206,0.0,0.06481481481481481,,0.06481481481481481
GPT-4.1 (RAG RUS),RAG,182,unanswerable,0,0,154,,,,
GPT-4.1 (RAG RUS),RAG,183,unanswerable,0,1,148,,,,
GPT-4.1 (RAG RUS),RAG,184,unanswerable,0,0,184,,,,
GPT-4.1 (RAG RUS),RAG,185,unanswerable,0,1,116,,,,
GPT-4.1 (RAG RUS),RAG,186,unanswerable,0,0,175,,,,
GPT-4.1 (RAG RUS),RAG,187,unanswerable,0,0,159,,,,
GPT-4.1 (RAG RUS),RAG,188,unanswerable,0,0,191,,,,
GPT-4.1 (RAG RUS),RAG,189,unanswerable,0,0,176,,,,
GPT-4.1 (RAG RUS),RAG,190,unanswerable,0,0,188,,,,
GPT-4.1 (RAG RUS),RAG,191,unanswerable,0,0,197,,,,
GPT-4.1 (RAG RUS),RAG,192,unanswerable,0,1,155,,,,
GPT-4.1 (RAG RUS),RAG,193,unanswerable,0,0,178,,,,
GPT-4.1 (RAG RUS),RAG,194,unanswerable,0,0,203,,,,
GPT-4.1 (RAG RUS),RAG,195,unanswerable,0,1,107,,,,
GPT-4.1 (RAG RUS),RAG,196,unanswerable,0,0,176,,,,
GPT-4.1 (RAG RUS),RAG,197,unanswerable,0,0,189,,,,
GPT-4.1 (RAG RUS),RAG,198,unanswerable,0,1,157,,,,
GPT-4.1 (RAG RUS),RAG,199,unanswerable,0,0,205,,,,
GPT-4.1 (RAG RUS),RAG,200,unanswerable,0,1,147,,,,
GPT-4.1 (RAG RUS),RAG,201,unanswerable,0,1,183,,,,
GPT-4.1 (RAG RUS),RAG,202,unanswerable,0,1,224,,,,
GPT-4.1 (RAG RUS),RAG,203,unanswerable,0,0,172,,,,
GPT-4.1 (RAG RUS),RAG,204,unanswerable,0,1,166,,,,
GPT-4.1 (RAG RUS),RAG,205,unanswerable,0,1,148,,,,
GPT-4.1 (RAG RUS),RAG,206,unanswerable,0,1,106,,,,
GPT-4.1 (RAG RUS),RAG,207,unanswerable,0,1,209,,,,
GPT-4.1 (RAG RUS),RAG,208,unanswerable,0,0,140,,,,
GPT-4.1 (RAG RUS),RAG,209,unanswerable,0,1,164,,,,
GPT-4.1 (RAG RUS),RAG,210,unanswerable,0,1,164,,,,
GPT-4.1 (RAG RUS),RAG,211,unanswerable,0,0,184,,,,
GPT-4.1 (RAG RUS),RAG,212,unanswerable,0,1,95,,,,
GPT-4.1 (RAG RUS),RAG,213,unanswerable,0,1,201,,,,
GPT-4.1 (RAG RUS),RAG,214,unanswerable,0,1,147,,,,
GPT-4.1 (RAG RUS),RAG,215,unanswerable,0,1,135,,,,
GPT-4.1 (RAG RUS),RAG,216,unanswerable,0,0,86,,,,
GPT-4.1 (RAG RUS),RAG,217,unanswerable,0,0,140,,,,
GPT-4.1 (RAG RUS),RAG,218,unanswerable,0,0,147,,,,
GPT-4.1 (RAG RUS),RAG,219,unanswerable,0,1,99,,,,
GPT-4.1 (RAG RUS),RAG,220,unanswerable,0,0,219,,,,
GPT-4.1 (RAG RUS),RAG,221,unanswerable,0,1,136,,,,
GPT-4.1 (RAG RUS),RAG,222,unanswerable,0,1,147,,,,
GPT-4.1 (RAG RUS),RAG,223,unanswerable,0,0,194,,,,
GPT-4.1 (RAG RUS),RAG,224,unanswerable,0,1,190,,,,
GPT-4.1 (RAG RUS),RAG,225,unanswerable,0,1,188,,,,
GPT-4.1 (RAG RUS),RAG,226,unanswerable,0,1,209,,,,
GPT-4.1 (RAG RUS),RAG,227,unanswerable,0,1,175,,,,
GPT-4.1 (RAG RUS),RAG,228,unanswerable,0,0,165,,,,
GPT-4.1 (RAG RUS),RAG,229,unanswerable,0,0,168,,,,
GPT-4.1 (RAG RUS),RAG,230,unanswerable,0,1,125,,,,
GPT-4.1 (RAG RUS),RAG,231,unanswerable,0,1,185,,,,
GPT-4.1 (RAG RUS),RAG,232,unanswerable,0,0,133,,,,
GPT-4.1 (RAG RUS),RAG,233,unanswerable,0,1,98,,,,
GPT-4.1 (RAG RUS),RAG,234,unanswerable,0,1,161,,,,
GPT-4.1 (RAG RUS),RAG,235,unanswerable,0,0,186,,,,
GPT-4.1 (RAG RUS),RAG,236,unanswerable,0,1,114,,,,
GPT-4.1 (RAG RUS),RAG,237,unanswerable,0,1,174,,,,
GPT-4.1 (RAG RUS),RAG,238,unanswerable,0,1,144,,,,
GPT-4.1 (RAG RUS),RAG,239,unanswerable,0,1,160,,,,
GPT-4.1 (RAG RUS),RAG,240,unanswerable,0,1,164,,,,
GPT-4.1 (RAG RUS),RAG,241,unanswerable,0,1,205,,,,
